#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV454292.1",926902,928205,"+",,,"LIPSTDRAFT_2363","ODQ74377.1",392,"hypothetical protein LIPSTDRAFT_2363"
"Un","KV454292.1",928573,930613,"-",,,"LIPSTDRAFT_62408","ODQ74378.1",659,"hypothetical protein LIPSTDRAFT_62408"
"Un","KV454292.1",932544,934566,"-",,,"LIPSTDRAFT_2365","ODQ74379.1",639,"hypothetical protein LIPSTDRAFT_2365"
"Un","KV454292.1",936417,938051,"+",,,"LIPSTDRAFT_32435","ODQ74380.1",526,"hypothetical protein LIPSTDRAFT_32435, partial"
"Un","KV454292.1",939855,941533,"+",,,"LIPSTDRAFT_252963","ODQ74381.1",541,"hypothetical protein LIPSTDRAFT_252963"
"Un","KV454292.1",942139,945182,"-",,,"LIPSTDRAFT_2369","ODQ74382.1",977,"hypothetical protein LIPSTDRAFT_2369"
"Un","KV454292.1",948546,948965,"-",,,"LIPSTDRAFT_2370","ODQ74383.1",139,"hypothetical protein LIPSTDRAFT_2370"
"Un","KV454292.1",949271,949834,"-",,,"LIPSTDRAFT_252986","ODQ74384.1",187,"hypothetical protein LIPSTDRAFT_252986"
"Un","KV454292.1",951126,951977,"+",,,"LIPSTDRAFT_2372","ODQ74385.1",283,"hypothetical protein LIPSTDRAFT_2372"
"Un","KV454292.1",952133,952751,"-",,,"LIPSTDRAFT_69993","ODQ74386.1",156,"hypothetical protein LIPSTDRAFT_69993"
"Un","KV454292.1",953455,954366,"+",,,"LIPSTDRAFT_69994","ODQ74387.1",303,"hypothetical protein LIPSTDRAFT_69994"
"Un","KV454292.1",955474,957984,"+",,,"LIPSTDRAFT_69995","ODQ74388.1",755,"hypothetical protein LIPSTDRAFT_69995"
"Un","KV454292.1",958867,960027,"-",,,"LIPSTDRAFT_2376","ODQ74389.1",386,"hypothetical protein LIPSTDRAFT_2376"
"Un","KV454292.1",961958,963049,"-",,,"LIPSTDRAFT_253191","ODQ74390.1",363,"hypothetical protein LIPSTDRAFT_253191"
"Un","KV454292.1",964447,965560,"+",,,"LIPSTDRAFT_62421","ODQ74391.1",351,"hypothetical protein LIPSTDRAFT_62421"
"Un","KV454292.1",966534,967698,"-",,,"LIPSTDRAFT_69999","ODQ74392.1",202,"hypothetical protein LIPSTDRAFT_69999"
"Un","KV454292.1",968165,968908,"+",,,"LIPSTDRAFT_70001","ODQ74393.1",247,"hypothetical protein LIPSTDRAFT_70001"
"Un","KV454292.1",969259,971207,"-",,,"LIPSTDRAFT_2381","ODQ74394.1",632,"hypothetical protein LIPSTDRAFT_2381"
"Un","KV454292.1",971724,972937,"-",,,"LIPSTDRAFT_70003","ODQ74395.1",361,"hypothetical protein LIPSTDRAFT_70003"
"Un","KV454292.1",973577,974435,"-",,,"LIPSTDRAFT_80867","ODQ74396.1",266,"hypothetical protein LIPSTDRAFT_80867"
"Un","KV454292.1",975377,976123,"-",,,"LIPSTDRAFT_116692","ODQ74397.1",248,"hypothetical protein LIPSTDRAFT_116692"
"Un","KV454292.1",977368,977979,"-",,,"LIPSTDRAFT_253278","ODQ74398.1",145,"hypothetical protein LIPSTDRAFT_253278"
"Un","KV454292.1",978361,979398,"-",,,"LIPSTDRAFT_2385","ODQ74399.1",250,"hypothetical protein LIPSTDRAFT_2385"
"Un","KV454292.1",979636,982454,"+",,,"LIPSTDRAFT_70014","ODQ74400.1",900,"hypothetical protein LIPSTDRAFT_70014"
"Un","KV454292.1",983220,984530,"+",,,"LIPSTDRAFT_70015","ODQ74401.1",398,"hypothetical protein LIPSTDRAFT_70015"
"Un","KV454292.1",986168,987374,"+",,,"LIPSTDRAFT_253409","ODQ74402.1",386,"hypothetical protein LIPSTDRAFT_253409"
"Un","KV454292.1",991031,991942,"+",,,"LIPSTDRAFT_70020","ODQ74403.1",303,"hypothetical protein LIPSTDRAFT_70020"
"Un","KV454292.1",992754,995321,"+",,,"LIPSTDRAFT_2391","ODQ74404.1",837,"hypothetical protein LIPSTDRAFT_2391"
"Un","KV454292.1",996813,997129,"-",,,"LIPSTDRAFT_70023","ODQ74405.1",105,"hypothetical protein LIPSTDRAFT_70023, partial"
"Un","KV454292.1",998471,999019,"+",,,"LIPSTDRAFT_253446","ODQ74406.1",182,"hypothetical protein LIPSTDRAFT_253446"
"Un","KV454292.1",1003181,1004201,"-",,,"LIPSTDRAFT_253502","ODQ74407.1",303,"hypothetical protein LIPSTDRAFT_253502"
"Un","KV454292.1",1004805,1005027,"-",,,"LIPSTDRAFT_70033","ODQ74408.1",52,"hypothetical protein LIPSTDRAFT_70033"
"Un","KV454292.1",1008783,1009064,"+",,,"LIPSTDRAFT_70037","ODQ74409.1",93,"hypothetical protein LIPSTDRAFT_70037"
"Un","KV454292.1",1011636,1013602,"+",,,"LIPSTDRAFT_253586","ODQ74410.1",596,"hypothetical protein LIPSTDRAFT_253586"
"Un","KV454292.1",1015587,1018231,"+",,,"LIPSTDRAFT_2399","ODQ74411.1",863,"hypothetical protein LIPSTDRAFT_2399"
"Un","KV454292.1",1018622,1019461,"-",,,"LIPSTDRAFT_70043","ODQ74412.1",240,"hypothetical protein LIPSTDRAFT_70043"
"Un","KV454292.1",1020106,1020553,"+",,,"LIPSTDRAFT_70045","ODQ74413.1",88,"hypothetical protein LIPSTDRAFT_70045"
"Un","KV454292.1",1021069,1021239,"-",,,"LIPSTDRAFT_70046","ODQ74414.1",56,"hypothetical protein LIPSTDRAFT_70046"
"Un","KV454292.1",1022832,1024355,"-",,,"LIPSTDRAFT_70047","ODQ74415.1",507,"hypothetical protein LIPSTDRAFT_70047"
"Un","KV454292.1",1025326,1027021,"-",,,"LIPSTDRAFT_50618","ODQ74416.1",546,"hypothetical protein LIPSTDRAFT_50618"
"Un","KV454292.1",1029227,1030834,"-",,,"LIPSTDRAFT_253809","ODQ74417.1",517,"hypothetical protein LIPSTDRAFT_253809"
"Un","KV454292.1",1031957,1033636,"+",,,"LIPSTDRAFT_253691","ODQ74418.1",540,"hypothetical protein LIPSTDRAFT_253691"
"Un","KV454292.1",1034686,1038144,"-",,,"LIPSTDRAFT_70051","ODQ74419.1",1101,"hypothetical protein LIPSTDRAFT_70051"
"Un","KV454292.1",1039078,1039626,"+",,,"LIPSTDRAFT_70052","ODQ74420.1",182,"hypothetical protein LIPSTDRAFT_70052"
"Un","KV454292.1",1040834,1042055,"+",,,"LIPSTDRAFT_62442","ODQ74421.1",386,"hypothetical protein LIPSTDRAFT_62442"
"Un","KV454292.1",1042287,1045467,"-",,,"LIPSTDRAFT_2408","ODQ74422.1",960,"hypothetical protein LIPSTDRAFT_2408"
"Un","KV454292.1",1046174,1047210,"-",,,"LIPSTDRAFT_2409","ODQ74423.1",326,"hypothetical protein LIPSTDRAFT_2409"
"Un","KV454292.1",1050720,1051946,"-",,,"LIPSTDRAFT_253971","ODQ74424.1",408,"hypothetical protein LIPSTDRAFT_253971"
"Un","KV454292.1",1052381,1053220,"+",,,"LIPSTDRAFT_253934","ODQ74425.1",279,"hypothetical protein LIPSTDRAFT_253934"
"Un","KV454292.1",1053331,1054721,"-",,,"LIPSTDRAFT_62446","ODQ74426.1",409,"hypothetical protein LIPSTDRAFT_62446"
"Un","KV454292.1",1055121,1057183,"+",,,"LIPSTDRAFT_2413","ODQ74427.1",435,"hypothetical protein LIPSTDRAFT_2413"
"Un","KV454292.1",1057485,1058375,"-",,,"LIPSTDRAFT_103713","ODQ74428.1",199,"hypothetical protein LIPSTDRAFT_103713"
"Un","KV454292.1",1058847,1059508,"-",,,"LIPSTDRAFT_51135","ODQ74429.1",201,"hypothetical protein LIPSTDRAFT_51135"
"Un","KV454292.1",1060478,1061840,"-",,,"LIPSTDRAFT_2416","ODQ74430.1",433,"hypothetical protein LIPSTDRAFT_2416"
"Un","KV454292.1",1062218,1066178,"+",,,"LIPSTDRAFT_2417","ODQ74431.1",1300,"hypothetical protein LIPSTDRAFT_2417"
"Un","KV454292.1",1066391,1067963,"-",,,"LIPSTDRAFT_70069","ODQ74432.1",505,"hypothetical protein LIPSTDRAFT_70069"
"Un","KV454292.1",1068215,1068975,"+",,,"LIPSTDRAFT_70070","ODQ74433.1",192,"hypothetical protein LIPSTDRAFT_70070"
"Un","KV454292.1",1070233,1071674,"+",,,"LIPSTDRAFT_254334","ODQ74434.1",359,"hypothetical protein LIPSTDRAFT_254334"
"Un","KV454292.1",1073028,1073552,"+",,,"LIPSTDRAFT_70072","ODQ74435.1",155,"hypothetical protein LIPSTDRAFT_70072"
"Un","KV454292.1",1074141,1075286,"-",,,"LIPSTDRAFT_2421","ODQ74436.1",347,"hypothetical protein LIPSTDRAFT_2421"
"Un","KV454292.1",1075906,1076262,"+",,,"LIPSTDRAFT_254348","ODQ74437.1",118,"hypothetical protein LIPSTDRAFT_254348"
"Un","KV454292.1",1076579,1077019,"+",,,"LIPSTDRAFT_70075","ODQ74438.1",146,"hypothetical protein LIPSTDRAFT_70075"
"Un","KV454292.1",1077661,1078172,"+",,,"LIPSTDRAFT_2423","ODQ74439.1",136,"hypothetical protein LIPSTDRAFT_2423"
"Un","KV454292.1",1078537,1079367,"-",,,"LIPSTDRAFT_50907","ODQ74440.1",240,"hypothetical protein LIPSTDRAFT_50907"
"Un","KV454292.1",1079863,1081725,"-",,,"LIPSTDRAFT_2425","ODQ74441.1",602,"hypothetical protein LIPSTDRAFT_2425"
"Un","KV454292.1",1082275,1083677,"+",,,"LIPSTDRAFT_116734","ODQ74442.1",275,"hypothetical protein LIPSTDRAFT_116734"
"Un","KV454292.1",1084291,1087037,"+",,,"LIPSTDRAFT_2427","ODQ74443.1",895,"hypothetical protein LIPSTDRAFT_2427"
"Un","KV454292.1",1087195,1088818,"-",,,"LIPSTDRAFT_2428","ODQ74444.1",522,"hypothetical protein LIPSTDRAFT_2428"
"Un","KV454292.1",1090335,1091010,"+",,,"LIPSTDRAFT_103731","ODQ74445.1",120,"hypothetical protein LIPSTDRAFT_103731"
"Un","KV454292.1",1091418,1093678,"-",,,"LIPSTDRAFT_26709","ODQ74446.1",734,"hypothetical protein LIPSTDRAFT_26709"
"Un","KV454292.1",1095401,1096439,"+",,,"LIPSTDRAFT_254590","ODQ74447.1",277,"hypothetical protein LIPSTDRAFT_254590"
"Un","KV454292.1",1097759,1099008,"-",,,"LIPSTDRAFT_110436","ODQ74448.1",399,"hypothetical protein LIPSTDRAFT_110436"
"Un","KV454292.1",1099304,1101325,"-",,,"LIPSTDRAFT_70086","ODQ74449.1",640,"hypothetical protein LIPSTDRAFT_70086"
"Un","KV454292.1",1102675,1104497,"+",,,"LIPSTDRAFT_70087","ODQ74450.1",551,"hypothetical protein LIPSTDRAFT_70087"
"Un","KV454292.1",1110884,1111847,"+",,,"LIPSTDRAFT_70089","ODQ74451.1",304,"hypothetical protein LIPSTDRAFT_70089"
"Un","KV454292.1",1112859,1114294,"+",,,"LIPSTDRAFT_2436","ODQ74452.1",428,"hypothetical protein LIPSTDRAFT_2436"
"Un","KV454292.1",1114893,1115330,"+",,,"LIPSTDRAFT_254746","ODQ74453.1",145,"hypothetical protein LIPSTDRAFT_254746"
"Un","KV454292.1",1115766,1118947,"+",,,"LIPSTDRAFT_2438","ODQ74454.1",1026,"hypothetical protein LIPSTDRAFT_2438"
"Un","KV454292.1",1120805,1122380,"+",,,"LIPSTDRAFT_2439","ODQ74455.1",449,"hypothetical protein LIPSTDRAFT_2439"
"Un","KV454292.1",1122859,1123563,"-",,,"LIPSTDRAFT_254773","ODQ74456.1",234,"hypothetical protein LIPSTDRAFT_254773"
"Un","KV454292.1",1123924,1125478,"-",,,"LIPSTDRAFT_116749","ODQ74457.1",506,"hypothetical protein LIPSTDRAFT_116749"
"Un","KV454292.1",1126771,1127832,"+",,,"LIPSTDRAFT_70095","ODQ74458.1",353,"hypothetical protein LIPSTDRAFT_70095"
"Un","KV454292.1",1128705,1129736,"+",,,"LIPSTDRAFT_70096","ODQ74459.1",343,"hypothetical protein LIPSTDRAFT_70096"
"Un","KV454292.1",1130274,1131859,"+",,,"LIPSTDRAFT_2444","ODQ74460.1",475,"hypothetical protein LIPSTDRAFT_2444"
"Un","KV454292.1",1132638,1134338,"-",,,"LIPSTDRAFT_103747","ODQ74461.1",503,"hypothetical protein LIPSTDRAFT_103747"
"Un","KV454292.1",1134882,1136387,"+",,,"LIPSTDRAFT_110448","ODQ74462.1",501,"hypothetical protein LIPSTDRAFT_110448"
"Un","KV454292.1",1138227,1141056,"+",,,"LIPSTDRAFT_254902","ODQ74463.1",884,"hypothetical protein LIPSTDRAFT_254902"
"Un","KV454292.1",1141636,1142007,"+",,,"LIPSTDRAFT_254808","ODQ74464.1",123,"hypothetical protein LIPSTDRAFT_254808"
"Un","KV454292.1",1143597,1144843,"+",,,"LIPSTDRAFT_70107","ODQ74465.1",398,"hypothetical protein LIPSTDRAFT_70107"
"Un","KV454292.1",1145667,1147452,"+",,,"LIPSTDRAFT_110450","ODQ74466.1",567,"hypothetical protein LIPSTDRAFT_110450"
"Un","KV454292.1",1147837,1148545,"+",,,"LIPSTDRAFT_50667","ODQ74467.1",162,"hypothetical protein LIPSTDRAFT_50667"
"Un","KV454292.1",1153810,1155109,"+",,,"LIPSTDRAFT_35345","ODQ74468.1",416,"hypothetical protein LIPSTDRAFT_35345, partial"
"Un","KV454292.1",1155393,1156949,"-",,,"LIPSTDRAFT_2452","ODQ74469.1",499,"hypothetical protein LIPSTDRAFT_2452"
"Un","KV454292.1",1157302,1158669,"+",,,"LIPSTDRAFT_2453","ODQ74470.1",379,"hypothetical protein LIPSTDRAFT_2453"
"Un","KV454292.1",1158854,1163272,"-",,,"LIPSTDRAFT_103756","ODQ74471.1",1439,"hypothetical protein LIPSTDRAFT_103756"
"Un","KV454292.1",1164707,1164967,"-",,,"LIPSTDRAFT_103757","ODQ74472.1",86,"hypothetical protein LIPSTDRAFT_103757"
"Un","KV454292.1",1166135,1167267,"+",,,"LIPSTDRAFT_255247","ODQ74473.1",326,"hypothetical protein LIPSTDRAFT_255247"
"Un","KV454292.1",1167729,1169760,"-",,,"LIPSTDRAFT_255172","ODQ74474.1",630,"hypothetical protein LIPSTDRAFT_255172"
"Un","KV454292.1",1170111,1172312,"+",,,"LIPSTDRAFT_2457","ODQ74475.1",684,"hypothetical protein LIPSTDRAFT_2457"
"Un","KV454292.1",1172367,1173399,"-",,,"LIPSTDRAFT_93245","ODQ74476.1",234,"hypothetical protein LIPSTDRAFT_93245"
"Un","KV454292.1",1173808,1174125,"+",,,"LIPSTDRAFT_70120","ODQ74477.1",105,"hypothetical protein LIPSTDRAFT_70120"
"Un","KV454292.1",1174492,1176255,"-",,,"LIPSTDRAFT_62492","ODQ74478.1",565,"hypothetical protein LIPSTDRAFT_62492"
"Un","KV454292.1",1178132,1178721,"+",,,"LIPSTDRAFT_70122","ODQ74479.1",173,"hypothetical protein LIPSTDRAFT_70122"
"Un","KV454292.1",1179719,1180348,"-",,,"LIPSTDRAFT_70124","ODQ74480.1",209,"hypothetical protein LIPSTDRAFT_70124"
"Un","KV454292.1",1182204,1183135,"+",,,"LIPSTDRAFT_103767","ODQ74481.1",221,"hypothetical protein LIPSTDRAFT_103767"
"Un","KV454292.1",1183447,1184125,"-",,,"LIPSTDRAFT_2464","ODQ74482.1",160,"hypothetical protein LIPSTDRAFT_2464"
"Un","KV454292.1",1184508,1185473,"+",,,"LIPSTDRAFT_62497","ODQ74483.1",321,"hypothetical protein LIPSTDRAFT_62497"
"Un","KV454292.1",1185717,1186874,"-",,,"LIPSTDRAFT_103771","ODQ74484.1",190,"hypothetical protein LIPSTDRAFT_103771"
"Un","KV454292.1",1187240,1187476,"-",,,"LIPSTDRAFT_70132","ODQ74485.1",78,"hypothetical protein LIPSTDRAFT_70132"
"Un","KV454292.1",1188809,1189952,"+",,,"LIPSTDRAFT_103773","ODQ74486.1",338,"hypothetical protein LIPSTDRAFT_103773"
"Un","KV454292.1",1191058,1192844,"+",,,"LIPSTDRAFT_116777","ODQ74487.1",501,"hypothetical protein LIPSTDRAFT_116777"
"Un","KV454292.1",1193163,1194230,"-",,,"LIPSTDRAFT_70136","ODQ74488.1",355,"hypothetical protein LIPSTDRAFT_70136"
"Un","KV454292.1",1194564,1194972,"+",,,"LIPSTDRAFT_50806","ODQ74489.1",68,"hypothetical protein LIPSTDRAFT_50806"
"Un","KV454292.1",1195303,1196934,"-",,,"LIPSTDRAFT_255474","ODQ74490.1",506,"hypothetical protein LIPSTDRAFT_255474"
"Un","KV454292.1",1197075,1197683,"-",,,"LIPSTDRAFT_62503","ODQ74491.1",202,"hypothetical protein LIPSTDRAFT_62503"
"Un","KV454292.1",1198339,1199749,"+",,,"LIPSTDRAFT_103778","ODQ74492.1",429,"hypothetical protein LIPSTDRAFT_103778"
"Un","KV454292.1",1200837,1202914,"-",,,"LIPSTDRAFT_110472","ODQ74493.1",641,"hypothetical protein LIPSTDRAFT_110472"
"Un","KV454292.1",1203958,1204320,"+",,,"LIPSTDRAFT_255545","ODQ74494.1",120,"hypothetical protein LIPSTDRAFT_255545"
"Un","KV454292.1",1205363,1207356,"-",,,"LIPSTDRAFT_2475","ODQ74495.1",453,"hypothetical protein LIPSTDRAFT_2475"
"Un","KV454292.1",1207878,1209397,"-",,,"LIPSTDRAFT_255632","ODQ74496.1",485,"hypothetical protein LIPSTDRAFT_255632"
"Un","KV454292.1",1210910,1211593,"-",,,"LIPSTDRAFT_70142","ODQ74497.1",192,"hypothetical protein LIPSTDRAFT_70142"
"Un","KV454292.1",1212572,1213275,"+",,,"LIPSTDRAFT_50893","ODQ74498.1",207,"hypothetical protein LIPSTDRAFT_50893"
"Un","KV454292.1",1214603,1215749,"-",,,"LIPSTDRAFT_51193","ODQ74499.1",312,"hypothetical protein LIPSTDRAFT_51193"
"Un","KV454292.1",1218049,1223078,"+",,,"LIPSTDRAFT_103783","ODQ74500.1",1608,"hypothetical protein LIPSTDRAFT_103783"
"Un","KV454292.1",1227085,1228815,"+",,,"LIPSTDRAFT_26758","ODQ74501.1",576,"hypothetical protein LIPSTDRAFT_26758"
"Un","KV454292.1",1229038,1232429,"-",,,"LIPSTDRAFT_255730","ODQ74502.1",1073,"hypothetical protein LIPSTDRAFT_255730"
"Un","KV454292.1",1236221,1236853,"-",,,"LIPSTDRAFT_347003","ODQ74662.1",210,"hypothetical protein LIPSTDRAFT_347003"
"Un","KV454292.1",1238415,1239315,"+",,,"LIPSTDRAFT_347004","ODQ74663.1",210,"hypothetical protein LIPSTDRAFT_347004"
"Un","KV454292.1",1244593,1245243,"-",,,"LIPSTDRAFT_62519","ODQ74503.1",159,"hypothetical protein LIPSTDRAFT_62519"
"Un","KV454292.1",1246216,1247239,"+",,,"LIPSTDRAFT_347005","ODQ74664.1",300,"hypothetical protein LIPSTDRAFT_347005"
"Un","KV454292.1",1248195,1249735,"-",,,"LIPSTDRAFT_50620","ODQ74504.1",493,"hypothetical protein LIPSTDRAFT_50620"
"Un","KV454292.1",1253433,1253792,"-",,,"LIPSTDRAFT_256180","ODQ74505.1",119,"hypothetical protein LIPSTDRAFT_256180"
"Un","KV454292.1",1254079,1254276,"-",,,"LIPSTDRAFT_256177","ODQ74506.1",65,"hypothetical protein LIPSTDRAFT_256177"
"Un","KV454292.1",1256533,1259210,"+",,,"LIPSTDRAFT_2489","ODQ74507.1",656,"hypothetical protein LIPSTDRAFT_2489"
"Un","KV454292.1",1261321,1261976,"-",,,"LIPSTDRAFT_256276","ODQ74508.1",168,"hypothetical protein LIPSTDRAFT_256276"
"Un","KV454292.1",1262726,1263304,"+",,,"LIPSTDRAFT_38761","ODQ74509.1",193,"hypothetical protein LIPSTDRAFT_38761, partial"
"Un","KV454292.1",1263403,1264713,"-",,,"LIPSTDRAFT_256229","ODQ74510.1",436,"hypothetical protein LIPSTDRAFT_256229"
"Un","KV454292.1",1265030,1268864,"+",,,"LIPSTDRAFT_2493","ODQ74511.1",1223,"hypothetical protein LIPSTDRAFT_2493"
"Un","KV454292.1",1272076,1273254,"-",,,"LIPSTDRAFT_2494","ODQ74512.1",392,"hypothetical protein LIPSTDRAFT_2494"
"Un","KV454292.1",1273885,1274320,"+",,,"LIPSTDRAFT_70165","ODQ74513.1",56,"hypothetical protein LIPSTDRAFT_70165"
"Un","KV454292.1",1277221,1278052,"-",,,"LIPSTDRAFT_336750","ODQ74514.1",200,"hypothetical protein LIPSTDRAFT_336750"
"Un","KV454292.1",1278383,1279530,"-",,,"LIPSTDRAFT_70170","ODQ74515.1",329,"hypothetical protein LIPSTDRAFT_70170"
"Un","KV454292.1",1280002,1281777,"+",,,"LIPSTDRAFT_256541","ODQ74516.1",574,"hypothetical protein LIPSTDRAFT_256541"
"Un","KV454292.1",1282005,1282754,"-",,,"LIPSTDRAFT_50400","ODQ74517.1",249,"hypothetical protein LIPSTDRAFT_50400"
"Un","KV454292.1",1282916,1283629,"+",,,"LIPSTDRAFT_336753","ODQ74518.1",237,"hypothetical protein LIPSTDRAFT_336753"
"Un","KV454292.1",1287498,1290088,"+",,,"LIPSTDRAFT_93307","ODQ74519.1",842,"hypothetical protein LIPSTDRAFT_93307"
"Un","KV454292.1",1290682,1291452,"-",,,"LIPSTDRAFT_116813","ODQ74520.1",165,"hypothetical protein LIPSTDRAFT_116813, partial"
"Un","KV454292.1",1292464,1294812,"-",,,"LIPSTDRAFT_31858","ODQ74521.1",722,"hypothetical protein LIPSTDRAFT_31858, partial"
"Un","KV454292.1",1295212,1295502,"+",,,"LIPSTDRAFT_41166","ODQ74522.1",69,"hypothetical protein LIPSTDRAFT_41166, partial"
"Un","KV454292.1",1296359,1297619,"+",,,"LIPSTDRAFT_70181","ODQ74523.1",364,"hypothetical protein LIPSTDRAFT_70181"
"Un","KV454292.1",1298790,1299612,"-",,,"LIPSTDRAFT_70183","ODQ74524.1",255,"hypothetical protein LIPSTDRAFT_70183"
"Un","KV454292.1",1300191,1303094,"+",,,"LIPSTDRAFT_2506","ODQ74525.1",726,"hypothetical protein LIPSTDRAFT_2506"
"Un","KV454292.1",1303612,1304398,"-",,,"LIPSTDRAFT_2507","ODQ74526.1",171,"hypothetical protein LIPSTDRAFT_2507"
"Un","KV454292.1",1305534,1306586,"-",,,"LIPSTDRAFT_93324","ODQ74527.1",250,"hypothetical protein LIPSTDRAFT_93324"
"Un","KV454292.1",1307942,1308669,"-",,,"LIPSTDRAFT_70189","ODQ74528.1",242,"hypothetical protein LIPSTDRAFT_70189, partial"
"Un","KV454292.1",1310983,1313350,"+",,,"LIPSTDRAFT_2510","ODQ74529.1",614,"hypothetical protein LIPSTDRAFT_2510"
"Un","KV454292.1",1315346,1316825,"-",,,"LIPSTDRAFT_50414","ODQ74530.1",475,"hypothetical protein LIPSTDRAFT_50414"
"Un","KV454292.1",1319243,1320553,"-",,,"LIPSTDRAFT_70194","ODQ74531.1",419,"hypothetical protein LIPSTDRAFT_70194"
"Un","KV454292.1",1322393,1326674,"+",,,"LIPSTDRAFT_62545","ODQ74532.1",1387,"hypothetical protein LIPSTDRAFT_62545"
"Un","KV454292.1",1327253,1328701,"-",,,"LIPSTDRAFT_110509","ODQ74533.1",453,"hypothetical protein LIPSTDRAFT_110509"
"Un","KV454292.1",1329234,1330223,"-",,,"LIPSTDRAFT_2515","ODQ74534.1",311,"hypothetical protein LIPSTDRAFT_2515"
"Un","KV454292.1",1330834,1331943,"+",,,"LIPSTDRAFT_2516","ODQ74535.1",289,"hypothetical protein LIPSTDRAFT_2516"
"Un","KV454292.1",1332268,1334038,"-",,,"LIPSTDRAFT_62549","ODQ74536.1",569,"hypothetical protein LIPSTDRAFT_62549"
"Un","KV454292.1",1334571,1335750,"+",,,"LIPSTDRAFT_2518","ODQ74537.1",374,"hypothetical protein LIPSTDRAFT_2518"
"Un","KV454292.1",1336910,1337983,"+",,,"LIPSTDRAFT_70203","ODQ74538.1",328,"hypothetical protein LIPSTDRAFT_70203"
"Un","KV454292.1",1342416,1343790,"+",,,"LIPSTDRAFT_34791","ODQ74539.1",431,"hypothetical protein LIPSTDRAFT_34791, partial"
"Un","KV454292.1",1345316,1347818,"-",,,"LIPSTDRAFT_2522","ODQ74540.1",778,"hypothetical protein LIPSTDRAFT_2522"
"Un","KV454292.1",1348396,1349451,"-",,,"LIPSTDRAFT_70206","ODQ74541.1",351,"hypothetical protein LIPSTDRAFT_70206"
"Un","KV454292.1",1350709,1353243,"-",,,"LIPSTDRAFT_2524","ODQ74542.1",678,"hypothetical protein LIPSTDRAFT_2524"
"Un","KV454292.1",1355312,1356349,"-",,,"LIPSTDRAFT_116838","ODQ74543.1",254,"hypothetical protein LIPSTDRAFT_116838"
"Un","KV454292.1",1356533,1356748,"-",,,"LIPSTDRAFT_33043","ODQ74544.1",58,"hypothetical protein LIPSTDRAFT_33043, partial"
"Un","KV454292.1",1357971,1359200,"-",,,"LIPSTDRAFT_51274","ODQ74545.1",409,"hypothetical protein LIPSTDRAFT_51274"
"Un","KV454292.1",1359624,1362294,"-",,,"LIPSTDRAFT_257252","ODQ74546.1",855,"hypothetical protein LIPSTDRAFT_257252"
"Un","KV454292.1",1363043,1365969,"-",,,"LIPSTDRAFT_70216","ODQ74547.1",918,"hypothetical protein LIPSTDRAFT_70216"
"Un","KV454292.1",1366777,1367409,"-",,,"LIPSTDRAFT_70217","ODQ74548.1",210,"hypothetical protein LIPSTDRAFT_70217"
"Un","KV454292.1",1367951,1370148,"-",,,"LIPSTDRAFT_51001","ODQ74549.1",714,"hypothetical protein LIPSTDRAFT_51001"
"Un","KV454292.1",1370666,1373117,"-",,,"LIPSTDRAFT_103843","ODQ74550.1",798,"hypothetical protein LIPSTDRAFT_103843"
"Un","KV454292.1",1374023,1374268,"-",,,"LIPSTDRAFT_70219","ODQ74551.1",81,"hypothetical protein LIPSTDRAFT_70219"
"Un","KV454292.1",1375070,1375971,"-",,,"LIPSTDRAFT_70220","ODQ74552.1",281,"hypothetical protein LIPSTDRAFT_70220"
"Un","KV454292.1",1380028,1380807,"-",,,"LIPSTDRAFT_116846","ODQ74553.1",259,"hypothetical protein LIPSTDRAFT_116846"
"Un","KV454292.1",1381413,1384118,"+",,,"LIPSTDRAFT_26806","ODQ74554.1",844,"hypothetical protein LIPSTDRAFT_26806"
"Un","KV454292.1",1384384,1385771,"-",,,"LIPSTDRAFT_103848","ODQ74555.1",405,"hypothetical protein LIPSTDRAFT_103848"
"Un","KV454292.1",1387739,1388404,"-",,,"LIPSTDRAFT_70222","ODQ74556.1",221,"hypothetical protein LIPSTDRAFT_70222"
"Un","KV454292.1",1389357,1392859,"-",,,"LIPSTDRAFT_70223","ODQ74557.1",1149,"hypothetical protein LIPSTDRAFT_70223"
"Un","KV454292.1",1394200,1395507,"-",,,"LIPSTDRAFT_51129","ODQ74558.1",417,"hypothetical protein LIPSTDRAFT_51129"
"Un","KV454292.1",1396579,1397289,"-",,,"LIPSTDRAFT_70225","ODQ74559.1",145,"hypothetical protein LIPSTDRAFT_70225"
"Un","KV454292.1",1398375,1399985,"+",,,"LIPSTDRAFT_2539","ODQ74560.1",536,"hypothetical protein LIPSTDRAFT_2539"
"Un","KV454292.1",1400247,1400710,"-",,,"LIPSTDRAFT_2540","ODQ74561.1",72,"hypothetical protein LIPSTDRAFT_2540"
"Un","KV454292.1",1401855,1402937,"-",,,"LIPSTDRAFT_62574","ODQ74562.1",360,"hypothetical protein LIPSTDRAFT_62574"
"Un","KV454292.1",1404057,1404635,"+",,,"LIPSTDRAFT_70232","ODQ74563.1",141,"hypothetical protein LIPSTDRAFT_70232"
"Un","KV454292.1",1404929,1408383,"-",,,"LIPSTDRAFT_2543","ODQ74564.1",1095,"hypothetical protein LIPSTDRAFT_2543"
